1,0,2,9,1476,1,1,0,0
1,0,2,9,1476,3,1,0,0
1,0,2,10,1476,0,1,0,0
1,0,2,10,1476,1,1,0,0
1,0,2,10,1476,2,1,0,0
1,0,2,11,1476,0,1,0,0
1,0,2,11,1476,1,1,0,0
1,0,2,11,1476,2,1,0,0
1,0,2,11,1476,3,1,0,0
1,0,2,12,1476,1,1,0,0
1,0,2,12,1476,2,1,0,0
1,0,2,12,1476,3,1,0,0
1,0,2,13,1476,0,1,0,0
1,0,2,13,1476,2,1,0,0
1,0,2,13,1476,3,1,0,0
1,0,3,0,1476,0,1,0,0
1,0,3,0,1476,1,1,0,0
1,0,3,0,1476,3,1,0,0
1,0,3,1,1476,0,1,0,0
1,0,3,1,1476,1,1,0,0
1,0,3,1,1476,2,1,0,0
1,0,3,2,1476,0,1,0,0
1,0,3,2,1476,1,1,0,0
1,0,3,2,1476,2,1,0,0
1,0,3,2,1476,3,1,0,0
1,0,3,3,1476,1,1,0,0
1,0,3,3,1476,2,1,0,0
1,0,3,3,1476,3,1,0,0
1,0,3,4,1476,0,1,0,0
1,0,3,4,1476,2,1,0,0
1,0,3,4,1476,3,1,0,0
1,0,3,5,1476,0,1,0,0
1,0,3,5,1476,1,1,0,0
1,0,3,5,1476,3,1,0,0
1,0,3,6,1476,0,1,0,0
1,0,3,6,1476,1,1,0,0
1,0,3,6,1476,2,1,0,0
1,0,3,7,1476,0,1,0,0
1,0,3,7,1476,1,1,0,0
1,0,3,7,1476,2,1,0,0
1,0,3,7,1476,3,1,0,0
1,0,3,8,1476,1,1,0,0
1,0,3,8,1476,2,1,0,0
1,0,3,8,1476,3,1,0,0
1,0,3,9,1476,0,1,0,0
1,0,3,9,1476,2,1,0,0
1,0,3,9,1476,3,1,0,0
1,0,3,10,1476,0,1,0,0
1,0,3,10,1476,1,1,0,0
1,0,3,10,1476,3,1,0,0
1,0,3,11,1476,0,1,0,0
1,0,3,11,1476,1,1,0,0
1,0,3,11,1476,2,1,0,0
1,0,3,12,1476,0,1,0,0
1,0,3,12,1476,1,1,0,0
1,0,3,12,1476,2,1,0,0
1,0,3,12,1476,3,1,0,0
1,0,3,13,1476,1,1,0,0
1,0,3,13,1476,2,1,0,0
1,0,3,13,1476,3,1,0,0
1,0,4,0,1476,0,1,0,0
1,0,4,0,1476,2,1,0,0
1,0,4,0,1476,3,1,0,0
1,0,4,1,1476,0,1,0,0
1,0,4,1,1476,1,1,0,0
1,0,4,1,1476,3,1,0,0
1,0,4,2,1476,0,1,0,0
1,0,4,2,1476,1,1,0,0
1,0,4,2,1476,2,1,0,0
1,0,4,3,1476,0,1,0,0
1,0,4,3,1476,1,1,0,0
1,0,4,3,1476,2,1,0,0
1,0,4,3,1476,3,1,0,0
1,0,4,4,1476,1,1,0,0
1,0,4,4,1476,2,1,0,0
1,0,4,4,1476,3,1,0,0
1,0,4,5,1476,0,1,0,0
1,0,4,5,1476,2,1,0,0
1,0,4,5,1476,3,1,0,0
1,0,4,6,1476,0,1,0,0
1,0,4,6,1476,1,1,0,0
1,0,4,6,1476,3,1,0,0
1,0,4,7,1476,0,1,0,0
1,0,4,7,1476,1,1,0,0
1,0,4,7,1476,2,1,0,0
1,0,4,8,1476,0,1,0,0
1,0,4,8,1476,1,1,0,0
1,0,4,8,1476,2,1,0,0
1,0,4,8,1476,3,1,0,0
1,0,4,9,1476,1,1,0,0
1,0,4,9,1476,2,1,0,0
1,0,4,9,1476,3,1,0,0
1,0,4,10,1476,0,1,0,0
1,0,4,10,1476,2,1,0,0
1,0,4,10,1476,3,1,0,0
1,0,4,11,1476,0,1,0,0
1,0,4,11,1476,1,1,0,0
1,0,4,11,1476,3,1,0,0
1,0,4,12,1476,0,1,0,0
1,0,4,12,1476,1,1,0,0
1,0,4,12,1476,2,1,0,0
1,0,4,13,1476,0,1,0,0
1,0,4,13,1476,1,1,0,0
1,0,4,13,1476,2,1,0,0
1,0,4,13,1476,3,1,0,0
1,0,5,0,1476,1,0,0,1
1,0,5,0,1476,2,0,0,1
1,0,5,0,1476,3,0,0,1
1,0,5,1,1476,0,0,0,1
1,0,5,1,1476,2,0,0,1
1,0,5,1,1476,3,0,0,1
1,0,5,2,1476,0,0,0,1
1,0,5,2,1476,1,0,0,1
1,0,5,2,1204,3,0,0,1
1,0,5,3,1476,0,0,0,1
1,0,5,3,1476,1,0,0,1
1,0,5,3,1476,2,0,0,1
1,0,5,4,1476,0,0,0,1
1,0,5,4,1476,1,0,0,1
1,0,5,4,1476,2,0,0,1
1,0,5,4,1476,3,0,0,1
1,0,5,5,1476,1,0,0,1
1,0,5,5,1476,2,0,0,1
1,0,5,5,1476,3,0,0,1
1,0,5,6,1476,0,0,0,1
1,0,5,6,1476,2,0,0,1
1,0,5,6,1476,3,0,0,1
1,0,5,7,1476,0,0,0,1
1,0,5,7,1476,1,0,0,1
1,0,5,7,1476,3,0,0,1
1,0,5,8,1476,0,0,0,1
1,0,5,8,1476,1,0,0,1
1,0,5,8,40,2,0,0,1
1,0,5,9,1476,0,0,0,1
1,0,5,9,1476,1,0,0,1
1,0,5,9,1476,2,0,0,1
1,0,5,9,1476,3,0,0,1
1,0,5,10,1476,1,0,0,1
1,0,5,10,1476,2,0,0,1
1,0,5,10,1476,3,0,0,1
1,0,5,11,1476,0,0,0,1
1,0,5,11,1476,2,0,0,1
1,0,5,11,1476,3,0,0,1
1,0,5,12,620,0,0,0,1
1,0,5,12,1476,1,0,0,1
1,0,5,12,1476,3,0,0,1
1,0,5,13,1476,0,0,0,1
1,0,5,13,1476,1,0,0,1
1,0,5,13,1476,2,0,0,1
1,0,6,0,1476,0,0,0,1
1,0,6,0,1476,1,0,0,1
1,0,6,0,1476,2,0,0,1
1,0,6,0,1476,3,0,0,1
1,0,6,1,1476,1,0,0,1
1,0,6,1,1476,2,0,0,1
1,0,6,1,1476,3,0,0,1
1,0,6,2,1476,0,0,0,1
1,0,6,2,1476,2,0,0,1
1,0,6,2,1476,3,0,0,1
1,0,6,3,1476,0,0,0,1
1,0,6,3,1476,1,0,0,1
1,0,6,3,1476,3,0,0,1
1,0,6,4,1476,0,0,0,1
1,0,6,4,1476,1,0,0,1
1,0,6,4,1476,2,0,0,1
1,0,6,5,1476,0,0,0,1
1,0,6,5,1476,1,0,0,1
1,0,6,5,1476,2,0,0,1
1,0,6,5,1476,3,0,0,1
1,0,6,6,1476,1,0,0,1
1,0,6,6,1476,2,0,0,1
1,0,6,6,1476,3,0,0,1
1,0,6,7,1476,0,0,0,1
1,0,6,7,1476,2,0,0,1
1,0,6,7,1476,3,0,0,1
1,0,6,8,1476,0,0,0,1
1,0,6,8,1476,1,0,0,1
1,0,6,8,1476,3,0,0,1
1,0,6,9,1476,0,0,0,1
1,0,6,9,1476,1,0,0,1
1,0,6,9,1476,2,0,0,1
1,0,6,10,1476,0,0,0,1
1,0,6,10,1476,1,0,0,1
1,0,6,10,1476,2,0,0,1
1,0,6,10,1476,3,0,0,1
1,0,6,11,1476,1,0,0,1
1,0,6,11,1476,2,0,0,1
1,0,6,11,1476,3,0,0,1
1,0,6,12,1476,0,0,0,1
1,0,6,12,1476,2,0,0,1
1,0,6,12,1476,3,0,0,1
1,0,6,13,1476,0,0,0,1
1,0,6,13,1476,1,0,0,1
1,0,6,13,1476,3,0,0,1
1,0,7,0,1476,0,0,0,1
1,0,7,0,1476,1,0,0,1
1,0,7,0,1476,2,0,0,1
1,0,7,1,1476,0,0,0,1
1,0,7,1,1476,1,0,0,1
1,0,7,1,1476,2,0,0,1
1,0,7,1,1476,3,0,0,1
1,0,7,2,1476,1,0,0,1
1,0,7,2,1476,2,0,0,1
1,0,7,2,1476,3,0,0,1
1,0,7,3,1476,0,0,0,1
1,0,7,3,1476,2,0,0,1
1,0,7,3,1476,3,0,0,1
1,0,7,4,1476,0,0,0,1
1,0,7,4,1476,1,0,0,1
1,0,7,4,1476,3,0,0,1
1,0,7,5,1476,0,0,0,1
1,0,7,5,1476,1,0,0,1
1,0,7,5,1476,2,0,0,1
1,0,7,6,1476,0,0,0,1
1,0,7,6,1476,1,0,0,1
1,0,7,6,1476,2,0,0,1
1,0,7,6,1476,3,0,0,1
1,0,7,7,1476,1,0,0,1
1,0,7,7,1476,2,0,0,1
1,0,7,7,1476,3,0,0,1
1,0,7,8,1476,0,0,0,1
1,0,7,8,1476,2,0,0,1
1,0,7,8,1476,3,0,0,1
1,0,7,9,1476,0,0,0,1
1,0,7,9,1476,1,0,0,1
1,0,7,9,1476,3,0,0,1
1,0,7,10,1476,0,0,0,1
1,0,7,10,1476,1,0,0,1
1,0,7,10,1476,2,0,0,1
1,0,7,11,1476,0,0,0,1
1,0,7,11,1476,1,0,0,1
1,0,7,11,1476,2,0,0,1
1,0,7,11,1476,3,0,0,1
1,0,7,12,1476,1,0,0,1
1,0,7,12,1476,2,0,0,1
1,0,7,12,1476,3,0,0,1
1,0,7,13,1476,0,0,0,1
1,0,7,13,1476,2,0,0,1
1,0,7,13,1476,3,0,0,1
1,1,0,0,1476,0,0,0,1
1,1,0,0,1476,1,0,0,1
1,1,0,0,1476,3,0,0,1
1,1,0,1,1476,0,0,0,1
1,1,0,1,1476,1,0,0,1
1,1,0,1,1476,2,0,0,1
1,1,0,2,1476,0,0,0,1
1,1,0,2,1476,1,0,0,1
1,1,0,2,1476,2,0,0,1
1,1,0,2,1476,3,0,0,1
1,1,0,3,1476,1,0,0,1
1,1,0,3,1476,2,0,0,1
1,1,0,3,1476,3,0,0,1
1,1,0,4,1476,0,0,0,1
1,1,0,4,1476,2,0,0,1
1,1,0,4,1476,3,0,0,1
1,1,0,5,1476,0,0,0,1
1,1,0,5,1476,1,0,0,1
1,1,0,5,1476,3,0,0,1
1,1,0,6,1476,0,0,0,1
1,1,0,6,1476,1,0,0,1
1,1,0,6,1476,2,0,0,1
1,1,0,7,1476,0,0,0,1
1,1,0,7,1476,1,0,0,1
1,1,0,7,1476,2,0,0,1
1,1,0,7,1476,3,0,0,1
1,1,0,8,1476,1,0,0,1
1,1,0,8,1476,2,0,0,1
1,1,0,8,1476,3,0,0,1
1,1,0,9,1476,0,0,0,1
1,1,0,9,1476,2,0,0,1
1,1,0,9,1476,3,0,0,1
1,1,0,10,1476,0,0,0,1
1,1,0,10,1476,1,0,0,1
1,1,0,10,1476,3,0,0,1
1,1,0,11,1476,0,0,0,1
1,1,0,11,1476,1,0,0,1
1,1,0,11,1476,2,0,0,1
1,1,0,12,1476,0,0,0,1
1,1,0,12,1476,1,0,0,1
1,1,0,12,1476,2,0,0,1
1,1,0,12,1476,3,0,0,1
1,1,0,13,1476,1,0,0,1
1,1,0,13,1476,2,0,0,1
1,1,0,13,1476,3,0,0,1
1,1,1,0,1476,0,0,0,1
1,1,1,0,1476,2,0,0,1
1,1,1,0,1476,3,0,0,1
1,1,1,1,1476,0,0,0,1
1,1,1,1,1476,1,0,0,1
1,1,1,1,1476,3,0,0,1
1,1,1,2,1476,0,0,0,1
1,1,1,2,1476,1,0,0,1
1,1,1,2,1476,2,0,0,1
1,1,1,3,1476,0,0,0,1
1,1,1,3,1476,1,0,0,1
1,1,1,3,1476,2,0,0,1
1,1,1,3,1476,3,0,0,1
1,1,1,4,1476,1,0,0,1
1,1,1,4,1476,2,0,0,1
1,1,1,4,1476,3,0,0,1
1,1,1,5,1476,0,0,0,1
1,1,1,5,1476,2,0,0,1
1,1,1,5,1476,3,0,0,1
1,1,1,6,1476,0,0,0,1
1,1,1,6,1476,1,0,0,1
1,1,1,6,1476,3,0,0,1
1,1,1,7,1476,0,0,0,1
1,1,1,7,1476,1,0,0,1
1,1,1,7,1476,2,0,0,1
1,1,1,8,1476,0,0,0,1
1,1,1,8,1476,1,0,0,1
1,1,1,8,1476,2,0,0,1
1,1,1,8,1476,3,0,0,1
1,1,1,9,1476,1,0,0,1
1,1,1,9,1476,2,0,0,1
1,1,1,9,1476,3,0,0,1
1,1,1,10,1476,0,0,0,1
1,1,1,10,1476,2,0,0,1
1,1,1,10,1476,3,0,0,1
1,1,1,11,1476,0,0,0,1
1,1,1,11,1476,1,0,0,1
1,1,1,11,1476,3,0,0,1
1,1,1,12,1476,0,0,0,1
1,1,1,12,1476,1,0,0,1
1,1,1,12,1476,2,0,0,1
1,1,1,13,1476,0,0,0,1
1,1,1,13,1476,1,0,0,1
1,1,1,13,1476,2,0,0,1
1,1,1,13,1476,3,0,0,1
1,1,2,0,1476,1,0,0,1
1,1,2,0,1476,2,0,0,1
1,1,2,0,1476,3,0,0,1
1,1,2,1,1476,0,0,0,1
1,1,2,1,1476,2,0,0,1
1,1,2,1,1476,3,0,0,1
1,1,2,2,1476,0,0,0,1
1,1,2,2,1476,1,0,0,1
1,1,2,2,1476,3,0,0,1
1,1,2,3,1476,0,0,0,1
1,1,2,3,1476,1,0,0,1
1,1,2,3,1476,2,0,0,1
1,1,2,4,1476,0,0,0,1
1,1,2,4,1476,1,0,0,1
1,1,2,4,1476,2,0,0,1
1,1,2,4,1476,3,0,0,1
1,1,2,5,1476,1,0,0,1
1,1,2,5,1476,2,0,0,1
1,1,2,5,1476,3,0,0,1
1,1,2,6,1476,0,0,0,1
1,1,2,6,1476,2,0,0,1
1,1,2,6,1476,3,0,0,1
1,1,2,7,1476,0,0,0,1
1,1,2,7,1476,1,0,0,1
1,1,2,7,1476,3,0,0,1
1,1,2,8,1476,0,0,0,1
1,1,2,8,1476,1,0,0,1
1,1,2,8,1476,2,0,0,1
1,1,2,9,1476,0,0,0,1
1,1,2,9,1476,1,0,0,1
1,1,2,9,1476,2,0,0,1
1,1,2,9,1476,3,0,0,1
1,1,2,10,1476,1,0,0,1
1,1,2,10,1476,2,0,0,1
1,1,2,10,1476,3,0,0,1
1,1,2,11,1476,0,0,0,1
1,1,2,11,1476,2,0,0,1
1,1,2,11,1476,3,0,0,1
1,1,2,12,1476,0,0,0,1
1,1,2,12,1476,1,0,0,1
1,1,2,12,1476,3,0,0,1
1,1,2,13,1476,0,0,0,1
1,1,2,13,1476,1,0,0,1
1,1,2,13,1476,2,0,0,1
1,1,3,0,1476,0,0,0,1
1,1,3,0,1476,1,0,0,1
1,1,3,0,1476,2,0,0,1
1,1,3,0,1476,3,0,0,1
1,1,3,1,1476,1,0,0,1
1,1,3,1,1476,2,0,0,1
1,1,3,1,1476,3,0,0,1
1,1,3,2,1476,0,0,0,1
1,1,3,2,1476,2,0,0,1
1,1,3,2,1476,3,0,0,1
1,1,3,3,1476,0,0,0,1
1,1,3,3,1476,1,0,0,1
1,1,3,3,1476,3,0,0,1
1,1,3,4,1476,0,0,0,1
1,1,3,4,1476,1,0,0,1
1,1,3,4,1476,2,0,0,1
1,1,3,5,1476,0,0,0,1
1,1,3,5,1476,1,0,0,1
1,1,3,5,1476,2,0,0,1
1,1,3,5,1476,3,0,0,1
1,1,3,6,1476,1,0,0,1
1,1,3,6,1476,2,0,0,1
1,1,3,6,1476,3,0,0,1
1,1,3,7,1476,0,0,0,1
1,1,3,7,1476,2,0,0,1
1,1,3,7,1476,3,0,0,1
1,1,3,8,1476,0,0,0,1
1,1,3,8,1476,1,0,0,1
1,1,3,8,1476,3,0,0,1
1,1,3,9,1476,0,0,0,1
1,1,3,9,1476,1,0,0,1
1,1,3,9,359,2,0,0,1
1,1,3,10,40,0,0,0,1
1,1,3,10,1320,1,0,0,1
1,1,3,10,1476,2,0,0,1
1,1,3,10,1476,3,0,0,1
1,1,3,11,1476,1,0,0,1
1,1,3,11,1476,2,0,0,1
1,1,3,11,1476,3,0,0,1
1,1,3,12,1476,0,0,0,1
1,1,3,12,1476,2,0,0,1
1,1,3,12,1476,3,0,0,1
1,1,3,13,1476,0,0,0,1
1,1,3,13,1476,1,0,0,1
1,1,3,13,1476,3,0,0,1
1,1,4,0,1476,0,0,0,1
1,1,4,0,1476,1,0,0,1
1,1,4,0,1476,2,0,0,1
1,1,4,1,1476,0,0,0,1
1,1,4,1,1476,1,0,0,1
1,1,4,1,1476,2,0,0,1
1,1,4,1,1476,3,0,0,1
1,1,4,2,1476,1,0,0,1
1,1,4,2,1476,2,0,0,1
1,1,4,2,1476,3,0,0,1
1,1,4,3,1476,0,0,0,1
1,1,4,3,1476,2,0,0,1
1,1,4,3,1476,3,0,0,1
1,1,4,4,1476,0,0,0,1
1,1,4,4,1476,1,0,0,1
1,1,4,4,1476,3,0,0,1
1,1,4,5,1476,0,0,0,1
1,1,4,5,1476,1,0,0,1
1,1,4,5,1476,2,0,0,1
1,1,4,6,1476,0,0,0,1
1,1,4,6,1476,1,0,0,1
1,1,4,6,1476,2,0,0,1
1,1,4,6,1476,3,0,0,1
1,1,4,7,1476,1,0,0,1
1,1,4,7,1476,2,0,0,1
1,1,4,7,1476,3,0,0,1
1,1,4,8,1476,0,0,0,1
1,1,4,8,1476,2,0,0,1
1,1,4,8,1476,3,0,0,1
1,1,4,9,1476,0,0,0,1
1,1,4,9,1476,1,0,0,1
1,1,4,9,1476,3,0,0,1
1,1,4,10,1476,0,0,0,1
1,1,4,10,1476,1,0,0,1
1,1,4,10,1476,2,0,0,1
1,1,4,11,1476,0,0,0,1
1,1,4,11,1476,1,0,0,1
1,1,4,11,1476,2,0,0,1
1,1,4,11,1476,3,0,0,1
1,1,4,12,1476,1,0,0,1
1,1,4,12,1476,2,0,0,1
1,1,4,12,1476,3,0,0,1
1,1,4,13,1476,0,0,0,1
1,1,4,13,1476,2,0,0,1
1,1,4,13,1476,3,0,0,1
1,1,5,0,1476,0,0,0,1
1,1,5,0,1476,1,0,0,1
1,1,5,0,1476,3,0,0,1
1,1,5,1,1476,0,0,0,1
1,1,5,1,1476,1,0,0,1
1,1,5,1,1476,2,0,0,1
1,1,5,2,1476,0,0,0,1
1,1,5,2,1476,1,0,0,1
1,1,5,2,1476,2,0,0,1
1,1,5,2,1476,3,0,0,1
1,1,5,3,1476,1,0,0,1
1,1,5,3,1476,2,0,0,1
1,1,5,3,1476,3,0,0,1
1,1,5,4,1476,0,0,0,1
1,1,5,4,1476,2,0,0,1
1,1,5,4,1476,3,0,0,1
1,1,5,5,1476,0,0,0,1
1,1,5,5,1476,1,0,0,1
1,1,5,5,1476,3,0,0,1
1,1,5,6,1476,0,0,0,1
1,1,5,6,1476,1,0,0,1
1,1,5,6,1476,2,0,0,1
1,1,5,7,1476,0,0,0,1
1,1,5,7,1476,1,0,0,1
1,1,5,7,1476,2,0,0,1
1,1,5,7,1476,3,0,0,1
1,1,5,8,1476,1,0,0,1
1,1,5,8,1476,2,0,0,1
1,1,5,8,1476,3,0,0,1
1,1,5,9,1476,0,0,0,1
1,1,5,9,1476,2,0,0,1
1,1,5,9,1476,3,0,0,1
1,1,5,10,1476,0,0,0,1
1,1,5,10,1476,1,0,0,1
1,1,5,10,1476,3,0,0,1
1,1,5,11,1476,0,0,0,1
1,1,5,11,1476,1,0,0,1
1,1,5,11,1476,2,0,0,1
1,1,5,12,1476,0,0,0,1
1,1,5,12,1476,1,0,0,1
1,1,5,12,1476,2,0,0,1
1,1,5,12,1476,3,0,0,1
1,1,5,13,1476,1,0,0,1
1,1,5,13,1476,2,0,0,1
1,1,5,13,1476,3,0,0,1
1,1,6,0,1476,0,0,0,1
1,1,6,0,1476,2,0,0,1
1,1,6,0,1476,3,0,0,1
1,1,6,1,1476,0,0,0,1
1,1,6,1,1476,1,0,0,1
1,1,6,1,1476,3,0,0,1
1,1,6,2,1476,0,0,0,1
1,1,6,2,1476,1,0,0,1
1,1,6,2,1476,2,0,0,1
1,1,6,3,1476,0,0,0,1
1,1,6,3,1476,1,0,0,1
1,1,6,3,1476,2,0,0,1
1,1,6,3,1476,3,0,0,1
1,1,6,4,1476,1,0,0,1
1,1,6,4,1476,2,0,0,1
1,1,6,4,1476,3,0,0,1
1,1,6,5,1476,0,0,0,1
1,1,6,5,1476,2,0,0,1
1,1,6,5,1476,3,0,0,1
1,1,6,6,1476,0,0,0,1
1,1,6,6,1476,1,0,0,1
1,1,6,6,1476,3,0,0,1
1,1,6,7,1476,0,0,0,1
1,1,6,7,1476,1,0,0,1
1,1,6,7,1476,2,0,0,1
1,1,6,8,1476,0,0,0,1
1,1,6,8,1476,1,0,0,1
1,1,6,8,1476,2,0,0,1
1,1,6,8,1476,3,0,0,1
1,1,6,9,1476,1,0,0,1
1,1,6,9,1476,2,0,0,1
1,1,6,9,1476,3,0,0,1
1,1,6,10,1476,0,0,0,1
1,1,6,10,1476,2,0,0,1
1,1,6,10,1476,3,0,0,1
1,1,6,11,1476,0,0,0,1
1,1,6,11,1476,1,0,0,1
1,1,6,11,1476,3,0,0,1
1,1,6,12,1476,0,0,0,1
1,1,6,12,1476,1,0,0,1
1,1,6,12,1476,2,0,0,1
1,1,6,13,1476,0,0,0,1
1,1,6,13,1476,1,0,0,1
1,1,6,13,1476,2,0,0,1
1,1,6,13,1476,3,0,0,1
1,1,7,0,1476,1,0,0,1
1,1,7,0,1476,2,0,0,1
1,1,7,0,1476,3,0,0,1
1,1,7,1,1476,0,0,0,1
1,1,7,1,1476,2,0,0,1
1,1,7,1,1476,3,0,0,1
1,1,7,2,1476,0,0,0,1
1,1,7,2,1476,1,0,0,1
1,1,7,2,1476,3,0,0,1
1,1,7,3,1476,0,0,0,1
1,1,7,3,1476,1,0,0,1
1,1,7,3,852,2,0,0,1
1,1,7,4,1476,0,0,0,1
1,1,7,4,1476,1,0,0,1
1,1,7,4,1476,2,0,0,1
1,1,7,4,1476,3,0,0,1
1,1,7,5,1476,1,0,0,1
1,1,7,5,1476,2,0,0,1
1,1,7,5,1476,3,0,0,1
1,1,7,6,1476,0,0,0,1
1,1,7,6,1476,2,0,0,1
1,1,7,6,1476,3,0,0,1
1,1,7,7,1476,0,0,0,1
1,1,7,7,1476,1,0,0,1
1,1,7,7,1476,3,0,0,1
1,1,7,8,1476,0,0,0,1
1,1,7,8,1476,1,0,0,1
1,1,7,8,1476,2,0,0,1
1,1,7,9,1476,0,0,0,1
1,1,7,9,1476,1,0,0,1
1,1,7,9,1476,2,0,0,1
1,1,7,9,1476,3,0,0,1
1,1,7,10,1476,1,0,0,1
1,1,7,10,1476,2,0,0,1
1,1,7,10,1476,3,0,0,1
1,1,7,11,1476,0,0,0,1
1,1,7,11,1476,2,0,0,1
1,1,7,11,1476,3,0,0,1
1,1,7,12,1476,0,0,0,1
1,1,7,12,1476,1,0,0,1
1,1,7,12,1476,3,0,0,1
1,1,7,13,1476,0,0,0,1
1,1,7,13,1476,1,0,0,1
1,1,7,13,1476,2,0,0,1
1,2,0,0,1476,0,1,0,0
1,2,0,0,1476,1,1,0,0
1,2,0,0,1476,2,1,0,0
1,2,0,0,1476,3,1,0,0
1,2,0,1,1476,1,1,0,0
1,2,0,1,1476,2,1,0,0
1,2,0,1,1476,3,1,0,0
1,2,0,2,1476,0,1,0,0
1,2,0,2,1476,2,1,0,0
1,2,0,2,1476,3,1,0,0
1,2,0,3,1476,0,1,0,0
1,2,0,3,1476,1,1,0,0
1,2,0,3,1476,3,1,0,0
1,2,0,4,1476,0,1,0,0
1,2,0,4,1476,1,1,0,0
1,2,0,4,1476,2,1,0,0
1,2,0,5,1476,0,1,0,0
1,2,0,5,1476,1,1,0,0
1,2,0,5,1476,2,1,0,0
1,2,0,5,1476,3,1,0,0
1,2,0,6,1476,1,1,0,0
