3.384634,965,3,88.97,6,1,1,0
11.928488,1476,1,47.74,6,0,1,0
11.330969,1514,4,45.2,6,7,1,0
9.55338,1514,4,39.03,0,6,1,0
3.450021,40,3,6.17,7,0,1,0
13.646186,757,1,85.99,4,2,1,0
11.004073,1514,4,29.73,1,6,1,0
6.900506,1394,4,75,0,1,0,1
5.323727,66,6,88.51,1,7,1,0
11.408066,1514,4,25.06,3,1,0,1
0.882324,1432,7,49.12,7,0,1,0
6.096178,54,6,74.88,0,3,0,1
4.361068,66,6,14.13,7,2,1,0
5.203356,54,6,32.14,7,1,1,0
6.102956,54,6,20.16,2,3,0,1
47.8548127,672,2,98.31,0,1,0,1
1.020742,648,7,79.49,0,3,0,1
1.469708,311,7,17.7,6,7,1,0
12.24839,1476,1,15.71,1,6,1,0
10.870742,1394,4,36.49,3,7,1,0
10.4931208,1514,4,31.78,1,1,0,1
13.879572,1476,1,40.15,7,0,1,0
10.821662,1514,4,100.54,5,6,1,0
1.84136,111,7,41.82,4,0,0,1
46.2759135,1492,2,19.23,1,2,0,1
7.280268,1274,4,9.88,1,6,1,0
46.6229272,1492,2,33.86,5,4,1,0
5.296722,60,6,67.29,1,1,0,1
4.593961,1506,6,18.33,3,2,0,1
59.2077793,1492,2,3.75,1,2,0,1
1.430981,239,7,48.23,4,5,1,0
12.39136,1476,1,83.54,7,2,1,0
1.730234,189,7,0.62,5,5,1,0
1.052011,1470,7,33.3,5,1,0,1
2.242359,410,3,18.19,6,3,1,0
0.70808,79,7,61.56,2,1,0,1
14.650088,1476,1,62.98,4,1,1,0
1.745272,79,7,51.07,7,7,1,0
47.6239347,1492,2,31.33,3,2,0,1
6.7832007,1514,4,93.59,1,1,0,1
11.889419,1476,1,79.58,5,2,1,0
1.441172,209,7,77.63,6,7,1,0
57.8917462,1492,2,76.65,1,0,1,0
0.62447,1470,7,10.16,1,6,1,0
60.19049,1492,2,0.68,1,6,1,0
0.616627,1470,7,61.64,1,0,0,1
47.8065542,1492,2,67.81,5,6,1,0
1.805358,1470,7,13.87,5,0,1,0
7.897148,1514,4,14.1,5,5,1,0
0.903391,1432,7,97.34,0,3,0,1
54.815967,1492,2,85.27,2,0,1,0
10.594336,1514,4,97.69,6,2,1,0
2.792324,91,3,93.34,0,5,1,0
0.01826,1280,7,14.12,1,6,1,0
62.2422225,1492,2,99.09,2,2,1,0
15.310701,1476,1,74.76,3,7,1,0
8.442982,1334,4,37.2,5,7,1,0
4.925098,1506,6,100.46,1,3,0,1
5.94762,1514,6,32.91,3,5,1,0
4.29777,66,6,63.18,4,4,0,1
4.361675,66,6,95.94,4,5,1,0
47.9593906,1492,2,84.45,7,6,1,0
9.0777694,1514,4,9.06,6,6,1,0
48.3486509,1492,2,75.13,3,4,0,1
17.699463,1476,1,85.5,3,2,1,0
4.968765,1506,6,6.63,1,5,1,0
17.701327,1476,1,8.88,6,3,1,0
2.404674,1492,3,11.71,6,6,1,0
7.241072,1274,4,86.57,2,4,0,1
57.3974249,40,2,89.77,3,2,0,1
20.10508,1492,2,81.6,5,6,1,0
10.119628,1514,4,29.02,5,3,0,1
1.049365,40,7,93.15,0,3,0,1
54.6736052,1492,2,7.34,6,1,1,0
1.619649,1450,7,23.76,1,3,0,1
1.118389,482,7,59.35,0,2,0,1
6.122803,54,6,0.7,3,7,1,0
7.369321,1514,4,71.04,1,0,0,1
7.189616,1514,4,8.12,3,7,1,0
7.3183,54,4,39.2,7,4,1,0
10.4574638,1514,4,70.23,3,1,0,1
18.85447,1492,2,39.29,7,0,0,1
4.966778,1411,6,73.11,3,4,0,1
8.953855,1514,4,32.88,0,2,0,1
3.667015,500,3,24.93,1,0,0,1
15.237116,1476,1,80.38,3,1,1,0
4.447453,67,6,90,0,3,0,1
6.609418,60,4,4.07,2,1,0,1
59.2565908,1492,2,44.8,7,4,1,0
1.802428,40,7,34.69,2,2,0,1
46.4224658,48,2,43.87,4,3,0,1
2.96646,1492,3,1.33,6,6,1,0
47.0165203,1492,2,0.65,5,3,0,1
1.222537,175,7,75.73,4,6,1,0
6.890413,1514,4,13.66,7,0,1,0
0.836606,1432,7,7.02,7,2,1,0
1.817525,79,7,54.15,2,6,1,0
4.360784,66,6,62.84,3,2,0,1
2.985235,1107,3,9.85,5,4,1,0
0.130846,278,7,19.08,4,0,1,0
14.907611,1055,1,45.88,1,5,1,0
57.4089936,119,2,6.64,3,1,0,1
4.707475,67,6,63.78,7,6,1,0
6.6757817,1514,4,65.5,7,3,1,0
15.741312,1476,1,38.41,6,7,1,0
1.604887,79,7,7.22,7,4,1,0
8.025839,54,4,99.05,4,3,0,1
2.962726,414,3,28.15,0,1,0,1
13.359975,1476,1,41.94,2,6,1,0
19.14129,1492,2,29.42,6,3,1,0
7.854499,1514,4,10.73,3,2,0,1
7.290448,1514,4,98.52,7,0,1,0
2.084251,40,3,81.55,5,5,1,0
0.27477,79,7,22.14,7,1,1,0
43.0908981,1492,2,70.19,6,5,1,0
14.657771,1476,1,38.76,3,5,1,0
1.111253,40,7,11.72,7,5,1,0
5.299757,66,6,84.99,1,4,0,1
5.822312,54,6,76.46,4,3,0,1
48.4578783,1492,2,74.04,7,1,0,1
9.734611,54,4,28.33,1,4,0,1
4.04681,52,3,100.77,2,7,1,0
3.183368,1492,3,68.46,5,0,0,1
4.419312,66,6,61.47,2,7,1,0
59.2859298,1492,2,43.38,5,0,1,0
5.242114,1494,6,92.37,6,7,1,0
62.2981583,1492,2,6.07,3,0,0,1
0.208903,366,7,46.96,4,1,0,1
5.595996,1506,6,63.33,2,2,0,1
2.810695,1232,3,57.56,3,6,1,0
46.4640823,40,2,37.76,0,6,1,0
12.392112,1476,1,62.67,2,4,1,0
0.454623,40,7,21,4,2,1,0
13.059399,1476,1,16.18,4,7,1,0
3.260184,40,3,97.44,7,1,1,0
14.870645,1476,1,9.94,2,1,1,0
0.454194,79,7,17.54,4,5,1,0
4.305027,66,6,3.21,1,5,1,0
12.398733,1476,1,51.79,6,0,1,0
1.495894,40,7,25.2,1,3,0,1
1.010476,210,7,41.06,7,6,1,0
6.024044,54,6,43.76,5,3,1,0
46.0056312,1492,2,22.77,3,7,1,0
12.278293,1476,1,32.16,2,4,1,0
46.8229416,1492,2,47.42,1,1,1,0
2.571015,1492,3,89.78,3,1,0,1
1.220252,111,7,64.55,1,5,1,0
4.865535,66,6,32.58,1,7,1,0
0.0223,40,7,77.82,4,4,1,0
47.2019978,1492,2,13.05,0,5,1,0
4.02872,40,3,35.08,3,2,0,1
12.007884,1476,1,27.96,4,4,1,0
1.501882,40,7,88.4,3,3,0,1
18.403156,1476,1,91.9,3,2,1,0
0.197318,40,7,45.89,5,3,0,1
8.464918,1514,4,52.41,7,5,1,0
46.9705272,1492,2,37.14,2,4,0,1
11.572404,1444,1,42.2,7,4,1,0
0.007947,40,7,70.53,1,1,0,1
3.657155,40,3,45.07,0,1,0,1
14.812297,1476,1,4.84,1,2,1,0
4.55539,60,6,71.26,1,4,0,1
0.509066,40,7,8.03,6,1,1,0
4.156541,180,6,89.14,6,7,1,0
8.022585,1514,4,51.87,3,0,0,1
2.533951,52,3,34.48,2,6,1,0
11.743227,1476,1,57.24,7,7,1,0
57.4647658,1492,2,22.59,7,7,1,0
10.44596,1514,4,75.11,0,3,0,1
2.567198,40,3,59.38,4,5,1,0
3.223609,1492,3,18.76,2,2,0,1
47.1363449,1492,2,7.17,1,7,1,0
1.650124,40,7,94.46,6,1,1,0
8.515561,1514,4,97.32,0,2,0,1
4.142254,1492,3,54.13,2,2,0,1
18.439196,1476,1,43.02,3,7,1,0
12.320906,1476,1,72.25,5,6,1,0
3.056222,73,3,55.83,0,4,0,1
13.605114,1476,1,97.63,4,6,1,0
6.7082519,54,4,78.15,3,7,1,0
0.991207,1470,7,13.42,1,7,1,0
12.620232,1476,1,15.03,5,6,1,0
7.115114,1514,4,81.7,0,4,0,1
0.260561,231,7,86.72,1,4,0,1
1.623065,40,7,12.62,5,6,1,0
2.889565,1476,3,14.99,4,5,1,0
4.037296,40,3,29.95,4,2,0,1
0.495831,1470,7,89.23,1,6,1,0
2.660534,965,3,7.43,6,6,1,0
0.738549,111,7,79.67,3,0,0,1
3.66991,846,3,61.08,1,5,1,0
2.05385,1492,3,81.39,7,2,1,0
3.229723,1492,3,18.69,4,6,1,0
0.420506,40,7,55.28,2,4,0,1
46.3166355,1492,2,80.69,1,4,1,0
2.136437,74,3,29.31,1,3,0,1
7.593124,434,4,46.76,3,2,0,1
4.774764,66,6,90.68,5,1,0,1
16.160893,1476,1,45.67,7,4,1,0
7.545288,1514,4,9.44,7,3,1,0
57.9257597,40,2,100.97,0,0,1,0
0.237288,145,7,52.61,2,0,0,1
0.958617,753,7,91.63,3,7,1,0
9.517917,1514,4,64.52,7,6,1,0
7.214949,54,4,2.13,6,0,1,0
1.682428,40,7,84.1,5,3,1,0
13.014108,1476,1,4.44,0,1,1,0
4.04151,1492,3,29.26,6,6,1,0
12.998019,1476,1,65.89,4,0,1,0
6.767373,1514,4,51.63,1,2,0,1
19.875457,1492,2,82.95,0,1,1,0
2.299817,1492,3,100.79,1,0,0,1
1.912356,52,7,56.2,3,1,0,1
2.185605,52,3,65.64,1,5,1,0
0.374659,169,7,2.02,2,6,1,0
1.477301,302,7,59.68,5,6,1,0
15.180713,1476,1,36.78,4,2,1,0
55.7102281,1492,2,75.9,0,7,1,0
5.510817,54,6,38.56,0,7,1,0
62.2497256,1492,2,89.59,5,7,1,0
1.821739,376,7,83.29,7,0,1,0
12.241128,1476,1,45.51,3,5,1,0
1.920659,114,7,90.15,6,7,1,0
2.330548,91,3,36.64,7,5,1,0
1.211214,40,7,90.14,7,4,1,0
13.892813,1476,1,71.85,4,3,1,0
6.073581,1506,6,98.99,0,1,0,1
5.409259,66,6,84.55,0,4,0,1
48.2757908,1492,2,58.08,2,6,1,0
18.979681,1156,2,95.76,1,4,0,1
7.149783,1514,4,1.2,3,7,1,0
4.696202,60,6,84.03,1,4,0,1
5.117581,1506,6,74.4,5,0,0,1
16.096091,1476,1,87.61,0,1,1,0
1.041681,40,7,14.14,4,3,1,0
2.999001,1088,3,85.66,3,4,0,1
2.077492,40,3,36.33,5,7,1,0
57.7770346,1492,2,33.6,5,0,1,0
1.975289,44,7,19.15,0,7,1,0
7.286648,1514,4,58.83,0,6,1,0
12.34381,652,1,78.68,5,2,1,0
18.301105,234,1,80.12,6,4,1,0
19.058147,1492,2,43.42,1,0,1,0
11.641401,1476,1,34.21,6,4,1,0
47.655743,1492,2,90.12,5,0,0,1
4.016542,807,3,3.43,2,0,0,1
4.119079,965,3,62.19,5,6,1,0
1.26469,40,7,97.1,6,4,1,0
54.5189222,1492,2,83.94,0,3,0,1
3.640898,1492,3,57.24,4,0,0,1
12.215533,1476,1,86.58,7,1,1,0
4.802582,67,6,67.02,5,4,0,1
2.655826,40,3,24.37,0,1,0,1
4.578897,66,6,88.68,0,6,1,0
2.228924,1492,3,27.21,2,6,1,0
6.016039,1506,6,44.13,2,2,0,1
6.602911,1514,4,41.6,1,2,0,1
18.706166,1492,2,58.17,7,1,0,1
18.617692,1492,2,71.22,7,1,0,1
0.044815,40,7,74.65,1,7,1,0
18.658789,1492,2,13.84,1,0,0,1
6.550908,54,4,64.11,7,6,1,0
6.69593,164,4,79.03,2,2,0,1
5.299571,66,6,86.91,5,2,0,1
7.100221,183,4,81.05,4,0,0,1
0.584189,40,7,2.34,2,6,1,0
7.800622,54,4,16.08,7,6,1,0
5.411746,66,6,82.48,2,0,0,1
3.464788,399,3,94.07,4,1,1,0
11.008874,1514,4,13.33,6,3,1,0
61.5850609,119,2,62.61,3,6,1,0
4.746913,66,6,42.3,7,0,1,0
15.641829,1476,1,61.07,4,6,1,0
4.537704,66,6,56.26,6,4,1,0
4.17165,66,6,66.17,5,5,1,0
13.973268,1476,1,13.02,2,6,1,0
19.751726,1492,2,11.81,2,1,0,1
4.36982,66,6,68.15,1,3,0,1
17.936429,1476,1,62.41,3,5,1,0
5.783679,1506,6,59.69,4,1,0,1
46.1029372,1232,2,75.33,2,0,1,0
3.07397,1492,3,65.63,7,7,1,0
1.338837,1470,7,57.97,4,2,1,0
5.50107,66,6,93.92,4,3,0,1
1.997109,79,7,67.72,1,1,0,1
6.993876,794,4,34.09,0,5,1,0
3.412013,1492,3,28.6,1,6,1,0
1.444274,114,7,94.24,3,4,0,1
1.377823,40,7,99.91,2,6,1,0
1.520653,40,7,4.45,0,0,0,1
19.596281,1492,2,46.13,3,7,1,0
4.263494,60,6,28.45,3,3,0,1
4.255637,54,6,65.6,1,3,0,1
47.1866686,1492,2,78.34,1,2,1,0
1.737913,79,7,56.55,4,1,1,0
15.015245,40,1,49.33,1,4,1,0
9.1987273,1514,4,60.98,4,5,1,0
19.479097,1492,2,71.02,3,6,1,0
3.488832,882,3,76.94,5,5,1,0
3.359091,1492,3,58.68,2,2,0,1
57.4227052,1492,2,53.82,1,1,1,0
13.847945,1476,1,73.01,3,3,1,0
6.532755,1514,4,36.79,4,4,0,1
14.485132,1476,1,95.19,4,1,1,0
13.307477,1476,1,13.91,3,3,1,0
7.091855,206,4,69.04,3,1,0,1
6.228945,54,6,61.46,2,4,0,1
2.188116,1476,3,3.41,7,7,1,0
4.426908,66,6,89.11,7,3,1,0
0.510801,1470,7,51.39,1,1,0,1
5.223931,54,6,13.43,2,2,0,1
0.291762,40,7,37.46,6,0,1,0
5.807767,54,6,67.77,4,6,1,0
5.498776,1506,6,99.66,0,7,1,0
15.264747,74,1,28.47,4,1,1,0
1.549185,40,7,83.32,0,6,1,0
16.045481,1476,1,61.25,5,3,1,0
62.3731155,1492,2,47.46,7,7,1,0
14.014888,1476,1,94.14,2,2,1,0
0.468848,40,7,34.97,2,4,0,1
3.341633,1210,3,36.43,6,2,1,0
4.974842,1506,6,41.34,7,7,1,0
12.773753,1476,1,96.81,5,1,1,0
7.00115,1514,4,38.48,5,6,1,0
6.377006,1506,6,24.4,6,4,1,0
13.826384,1476,1,88.7,6,7,1,0
48.1149537,1107,2,15.66,6,7,1,0
13.55762,1476,1,54.85,5,1,1,0
7.926227,1514,4,6.54,5,6,1,0
1.152973,1432,7,1.48,4,3,1,0
2.807622,40,3,52.43,7,0,1,0
18.917354,155,2,60.57,2,0,0,1
57.6799809,1492,2,14.2,3,7,1,0
15.966421,1476,1,11.07,5,4,1,0
0.650455,154,7,13.19,0,1,0,1
10.870684,1514,4,22.04,1,5,1,0
10.4575722,1514,4,65.93,3,4,1,0
0.438799,40,7,5.19,1,2,0,1
13.912585,1476,1,50.92,7,6,1,0
10.4893896,1514,4,72.87,5,4,0,1
45.5534614,1492,2,42.94,5,3,1,0
47.0166031,1492,2,6.73,5,4,1,0
18.596473,882,2,72.64,1,4,1,0
10.4635316,54,4,54.97,0,7,1,0
7.276109,1514,4,46.11,2,2,0,1
7.147655,1514,4,17.89,0,5,1,0
2.047249,1492,3,24.22,3,6,1,0
7.305601,1514,4,82.52,1,4,0,1
8.208025,1514,4,4.57,1,0,0,1
2.232372,965,3,46.39,1,1,0,1
18.423746,1476,1,76.27,2,6,1,0
2.823917,965,3,91.64,0,0,0,1
0.586163,324,7,97.63,2,3,0,1
2.536023,1492,3,72.09,3,2,0,1
7.133083,660,4,8.88,3,7,1,0
6.032469,66,6,68.19,3,7,1,0
1.003468,40,7,72.83,1,3,0,1
46.3255577,1492,2,54.18,0,5,1,0
6.375933,54,6,77.31,0,3,0,1
17.741747,1476,1,88.55,0,4,1,0
5.319501,66,6,63.63,2,5,1,0
5.874276,66,6,81.3,4,5,1,0
4.458623,66,6,55.04,1,0,0,1
0.512724,184,7,65.94,6,1,1,0
0.996109,40,7,95.34,4,1,0,1
4.666326,688,6,62.24,3,4,0,1
12.581807,1476,1,55.04,2,1,1,0
11.727371,1476,1,96.2,0,4,1,0
2.991924,485,3,41.88,0,2,0,1
1.898908,219,7,45.46,1,1,0,1
2.238842,40,3,19.85,1,7,1,0
12.601123,1476,1,72.85,7,1,1,0
46.720205,1492,2,56.2,2,2,0,1
0.097652,40,7,83.89,1,1,0,1
14.667315,1476,1,81.17,6,4,1,0
38.7161884,1492,2,38.44,7,0,1,0
13.888403,1476,1,8.88,3,1,1,0
9.891145,936,4,18.1,6,3,1,0
2.457416,752,3,87.39,0,2,0,1
2.961358,1492,3,50.9,3,2,0,1
3.984197,1492,3,57.74,0,0,0,1
11.580049,1476,1,41.73,1,0,1,0
2.78656,40,3,41.65,0,1,0,1
2.06691,40,3,7.9,1,6,1,0
0.00069,128,7,50.92,2,1,0,1
12.084682,1476,1,50.26,5,0,1,0
47.1554424,1492,2,92.34,0,4,0,1
3.456248,1492,3,90.69,4,6,1,0
11.765956,1476,1,52.77,0,7,1,0
1.044506,111,7,35.2,2,6,1,0
47.0654383,1492,2,76.94,4,4,0,1
2.546016,1492,3,81.53,6,5,1,0
0.28091,111,7,70.88,0,0,0,1
4.625971,1506,6,89.29,2,4,0,1
7.449605,1514,4,3.2,2,1,0,1
6.153199,1506,6,11.78,2,0,0,1
6.508933,1514,4,63.69,4,2,1,0
4.212834,54,6,67.8,0,1,0,1
0.687891,1470,7,14.93,4,0,1,0
57.4608604,1492,2,46.25,1,3,1,0
1.678977,911,7,27.41,7,5,1,0
0.209798,1470,7,28.8,4,4,0,1
11.423936,1514,4,3.48,3,4,0,1
4.476329,66,6,50.51,7,0,1,0
13.605074,1476,1,18.95,4,5,1,0
6.074863,1506,6,96.02,1,4,0,1
12.553901,1476,1,53.71,6,4,1,0
58.8824733,1492,2,53.25,1,5,1,0
11.9470212,1476,1,83.05,5,4,1,0
19.741573,1492,2,41.12,0,4,1,0
4.916452,1506,6,69.47,3,4,0,1
1.212474,111,7,93.12,3,0,0,1
7.671741,1514,4,20.18,3,6,1,0
5.919691,66,6,28.93,1,7,1,0
2.846536,1492,3,78.4,0,0,0,1
46.4891484,1492,2,23.26,6,3,1,0
8.01955,1514,4,33.82,6,4,1,0
5.835312,1506,6,24.88,0,4,0,1
2.303852,40,3,10.44,3,5,1,0
9.1572544,1514,4,26.62,5,6,1,0
9.1175939,1514,4,2.51,2,7,1,0
1.678584,263,7,29.3,7,7,1,0
3.026782,1492,3,23.86,1,2,0,1
4.394618,66,6,45.69,3,4,0,1
11.889518,1476,1,56.26,5,7,1,0
1.472367,40,7,94.08,1,1,0,1
45.6164152,1492,2,51.59,0,5,1,0
7.215992,1514,4,43.83,1,2,0,1
1.551781,648,7,26.28,7,6,1,0
0.204167,1470,7,59.29,1,3,0,1
6.097826,1506,6,49.84,2,3,0,1
11.899031,1476,1,31.16,2,3,1,0
5.1726,54,6,75.03,3,2,0,1
13.658142,1476,1,94.46,0,0,1,0
3.375301,52,3,89.97,7,5,1,0
2.06988,316,3,24.16,5,3,0,1
1.21454,1470,7,88.18,2,3,0,1
0.084494,1470,7,44.44,4,3,1,0
6.652771,854,4,6.18,0,3,0,1
5.786306,1506,6,23.06,0,6,1,0
1.750982,630,7,0.7,3,1,0,1
1.236984,52,7,53.55,0,7,1,0
5.831047,66,6,33.78,5,2,0,1
12.574889,1476,1,1.26,2,1,1,0
47.9909319,1492,2,40.75,3,7,1,0
18.433047,1476,1,89.23,2,1,1,0
0.542901,364,7,8.78,6,0,1,0
4.363088,66,6,48.8,1,1,0,1
59.2864393,1492,2,57.9,4,3,0,1
17.702494,1476,1,99.07,6,2,1,0
5.359247,66,6,69.55,0,5,1,0
5.364799,66,6,99.57,5,7,1,0
2.749611,120,3,16.04,0,2,0,1
11.515838,1514,4,69.31,2,7,1,0
2.656297,40,3,75.12,2,2,0,1
5.107292,54,6,70.37,6,2,1,0
0.010541,40,7,80.87,2,7,1,0
10.096212,54,4,57.32,2,3,0,1
3.27603,40,3,7.91,0,1,0,1
1.587547,79,7,64.07,4,4,0,1
3.597889,1492,3,14.12,1,4,0,1
18.886827,52,2,5.07,6,0,0,1
0.823076,1432,7,17.53,0,6,1,0
2.197637,52,3,85.91,1,6,1,0
8.875298,1514,4,11.27,2,3,0,1
3.72837,314,3,11.44,2,4,0,1
18.79882,1492,2,34.54,1,2,1,0
8.22432,1394,4,51.19,0,4,0,1
4.703095,66,6,51.78,1,6,1,0
2.201101,965,3,48.96,0,4,0,1
13.010294,1476,1,74.6,7,6,1,0
0.76395,40,7,17.79,7,7,1,0
13.784233,1476,1,63.05,3,4,1,0
2.332796,40,3,74.66,2,0,0,1
4.645264,54,6,92.68,0,5,1,0
4.187492,67,6,74.56,7,2,1,0
18.549042,1476,1,95.83,7,5,1,0
46.329228,1492,2,25.13,5,6,1,0
1.225145,111,7,78.59,7,7,1,0
1.214063,326,7,54.15,7,6,1,0
7.936208,1514,4,20.17,4,7,1,0
15.82472,1476,1,96.28,2,4,1,0
3.802104,40,3,65.97,5,1,0,1
57.3191751,1492,2,72.46,5,7,1,0
10.116212,1514,4,65.25,0,6,1,0
19.985271,1492,2,59.43,2,2,0,1
0.56357,79,7,89.49,5,5,1,0
4.555925,60,6,14.13,5,5,1,0
20.020068,1492,2,47.2,4,0,0,1
0.311743,439,7,6.46,6,6,1,0
3.197105,1492,3,43.47,6,1,1,0
1.480547,121,7,80.73,5,3,1,0
1.378488,40,7,25.11,0,6,1,0
1.382328,40,7,49.85,2,6,1,0
46.3473298,1492,2,23.46,5,4,1,0
18.599185,1492,2,50.87,1,3,0,1
16.297404,1476,1,18.82,7,0,1,0
4.214,67,6,56.05,6,6,1,0
11.729945,1476,1,72.36,7,0,1,0
5.71016,66,6,33.39,6,4,1,0
12.008602,1476,1,69.75,6,6,1,0
46.9869108,1492,2,35.06,2,7,1,0
6.7082519,1514,4,73.97,7,1,1,0
10.3998585,1514,4,96.92,0,1,0,1
59.2867402,1492,2,89.65,4,6,1,0
1.747307,40,7,37.38,1,1,0,1
4.868861,66,6,88.59,2,3,0,1
10.948677,1514,4,2.71,6,5,1,0
59.2378945,1492,2,97.08,0,5,1,0
11.9470212,71,1,72.31,2,6,1,0
59.2868539,1492,2,68.51,7,5,1,0
57.4483314,1492,2,62.1,4,7,1,0
47.0474794,1492,2,68.46,2,7,1,0
57.4840278,1492,2,82.93,3,7,1,0
13.706583,1476,1,57.08,1,4,1,0
2.585613,40,3,4.06,3,6,1,0
12.697902,1476,1,76.82,3,0,1,0
1.26769,114,7,21.48,5,1,1,0
11.749528,1476,1,30.63,3,4,1,0
11.915306,1476,1,2.41,4,4,1,0
2.651472,40,3,89.91,1,4,0,1
5.560668,1506,6,93.3,2,1,0,1
14.030966,1476,1,4.07,3,7,1,0
7.211657,1514,4,82.73,1,2,0,1
7.544245,1514,4,15.21,5,2,1,0
48.1274294,298,2,14.01,0,0,0,1
54.7022787,1492,2,44.51,1,1,0,1
11.17508,1514,4,13.49,7,1,1,0
13.096307,1476,1,38.23,5,7,1,0
2.773912,40,3,79.17,4,6,1,0
2.316113,1476,3,41.01,0,2,0,1
1.224002,79,7,57.52,4,3,1,0
58.1005779,1492,2,43.16,3,4,0,1
2.572621,1476,3,52.4,7,0,1,0
0.73367,248,7,80.51,0,1,0,1
10.270088,1514,4,40.43,5,7,1,0
3.41121,40,3,82.53,5,0,1,0
2.180541,40,3,36.08,6,1,1,0
3.088318,74,3,75.94,4,7,1,0
1.411504,443,7,97.91,4,4,0,1
1.31003,1303,7,81.23,1,6,1,0
0.959201,79,7,76.51,4,7,1,0
62.3385528,1492,2,70.16,4,2,0,1
6.533725,1514,4,23.65,4,0,1,0
14.0688126,1476,1,38.01,5,7,1,0
1.685075,281,7,6.54,3,2,0,1
59.2378945,1492,2,20.03,5,4,0,1
0.653656,52,7,81.93,3,7,1,0
5.146405,1506,6,65.79,2,5,1,0
18.878976,1492,2,72.47,1,2,1,0
6.562867,1514,4,63.56,0,1,0,1
11.778801,1476,1,99.26,2,0,1,0
8.963563,1334,4,73.18,6,7,1,0
11.289892,1514,4,54.7,0,7,1,0
2.613522,1492,3,25.5,2,4,0,1
18.905743,40,2,30.07,3,2,1,0
2.347244,1492,3,90.41,3,7,1,0
2.6194,1492,3,48.03,4,2,1,0
13.752155,1476,1,32.53,5,6,1,0
1.524103,599,7,16.18,5,0,1,0
1.088285,1280,7,27.98,5,0,0,1
2.010737,1088,3,79.65,4,4,1,0
7.415384,1514,4,39.96,4,1,1,0
47.1555407,1492,2,85.88,3,1,1,0
47.2634097,1492,2,77.77,5,5,1,0
0.699859,40,7,51.4,7,3,1,0
10.4931208,1514,4,81.32,2,2,1,0
20.050095,1492,2,3.48,5,6,1,0
6.600108,60,4,73.61,3,4,0,1
6.670388,314,4,52.21,1,3,0,1
3.950704,399,3,18.73,3,3,0,1
1.495558,79,7,32.76,2,5,1,0
4.176178,66,6,43.06,1,3,0,1
0.025675,249,7,73.09,6,4,1,0
54.2361471,1492,2,69.38,6,2,1,0
1.676633,40,7,42.56,4,3,1,0
12.490593,1476,1,24.27,2,5,1,0
17.409197,1476,1,63.27,1,4,1,0
5.687918,1506,6,28.46,3,1,0,1
3.603676,52,3,33.46,1,6,1,0
8.034909,1514,4,41.37,5,7,1,0
6.245119,54,6,25.58,3,4,0,1
7.722811,54,4,83.24,6,2,1,0
12.47535,1476,1,3.96,3,0,1,0
62.3032488,1492,2,0.34,6,2,1,0
8.627286,1514,4,7.25,5,4,0,1
2.035495,74,3,92.02,7,7,1,0
1.438026,113,7,35.73,0,3,0,1
0.164515,630,7,72.69,7,2,1,0
5.7751557,1506,6,9.26,2,5,1,0
2.634663,1376,3,61.24,3,2,0,1
11.777228,1476,1,85.97,7,5,1,0
58.9917693,1492,2,77.69,6,1,0,1
3.482123,1476,3,21.02,6,3,1,0
4.877362,1514,6,59.19,2,0,0,1
48.4683413,1492,2,94.6,6,0,1,0
